Created Date,Account Record Type,Membership Category,Membership Status,Member Type,Person Account: State/Province,Person Account: Country,Transaction Date,Total Payment,Unit Price,Order Id,Product: Product Name,Product: Record Type
2016-06-13,Individual,Individual,Grace,Professional,"",Singapore,2016-06-13,250,250,Order 0042282,Professional,Membership
2016-06-13,Individual,Individual,Expired,Professional,"",Singapore,2016-06-13,250,250,Order 0042285,Professional,Membership
2016-06-13,Individual,Individual,Current,Professional,"",Singapore,2016-06-13,250,250,Order 0042292,Professional,Membership
2016-06-13,Individual,Individual,Current,Professional,"",Singapore,2016-06-13,250,250,Order 0042294,Professional,Membership
2016-06-13,Individual,Individual,Expired,Professional,"",Singapore,2016-06-13,250,250,Order 0042295,Professional,Membership
2016-06-13,Individual,Individual,Expired,Professional,"",Singapore,2016-06-13,250,250,Order 0042296,Professional,Membership
2016-06-13,Individual,Individual,Expired,Professional,"",Singapore,2016-06-13,250,250,Order 0042300,Professional,Membership
2016-06-13,Individual,Individual,Expired,Professional,"",Singapore,2016-06-13,250,250,Order 0042304,Professional,Membership
2016-06-13,Individual,Individual,Expired,Professional,"",Singapore,2016-06-13,250,250,Order 0042307,Professional,Membership
2016-06-13,Individual,Individual,Expired,Transitional,"",Singapore,2016-06-13,250,250,Order 0042310,Professional,Membership
2016-06-13,Individual,Individual,Expired,Professional,"",Singapore,2016-06-13,250,250,Order 0042312,Professional,Membership
2016-06-13,Individual,Individual,Expired,Professional,"",Singapore,2016-06-13,250,250,Order 0042313,Professional,Membership
2016-06-14,Individual,Individual,Expired,Professional,"",Netherlands,2016-06-14,250,250,Order 0042681,Professional,Membership
2016-06-14,Individual,Individual,Expired,Professional,"",Netherlands,2016-06-14,250,250,Order 0042683,Professional,Membership
2016-06-14,Individual,Individual,Expired,Professional,"",Netherlands,2016-06-14,250,250,Order 0042684,Professional,Membership
2016-06-14,Individual,Individual,Expired,Professional,"",Belgium,2016-06-14,250,250,Order 0042686,Professional,Membership
2016-06-14,Individual,Individual,Expired,Professional,"",Netherlands,2016-06-14,250,250,Order 0042687,Professional,Membership
2016-06-14,Individual,Individual,Current,Professional,"",Netherlands,2016-06-14,250,250,Order 0042690,Professional,Membership
2016-06-14,Individual,Individual,Current,Professional,"",Netherlands,2016-06-14,250,250,Order 0042691,Professional,Membership
2016-06-14,Individual,Individual,Expired,Professional,"",Netherlands,2016-06-14,250,250,Order 0042692,Professional,Membership
2016-06-14,Individual,Individual,Current,Professional,"",Netherlands,2016-06-14,250,250,Order 0042695,Professional,Membership
2016-06-14,Individual,Individual,Expired,Professional,"",Netherlands,2016-06-14,250,250,Order 0042696,Professional,Membership
2016-07-28,Individual,Individual,Expired,Professional,"",Singapore,2016-07-28,250,250,Order 0048549,Professional,Membership
2016-07-28,Individual,Individual,Current,Government,"",Singapore,2016-07-28,250,250,Order 0048551,Professional,Membership
2016-07-28,Individual,Individual,Expired,Professional,"",Singapore,2016-07-28,250,250,Order 0048553,Professional,Membership
2016-07-28,Individual,Individual,Expired,Professional,"",Singapore,2016-07-28,250,250,Order 0048555,Professional,Membership
2016-07-28,Individual,Individual,Expired,Professional,"",Singapore,2016-07-28,250,250,Order 0048558,Professional,Membership
2016-07-28,Individual,Individual,Expired,Professional,"",Singapore,2016-07-28,250,250,Order 0048560,Professional,Membership
2016-07-28,Individual,Individual,Expired,Professional,"",Singapore,2016-07-28,250,250,Order 0048562,Professional,Membership
2016-06-18,Individual,Individual,Expired,Professional,"",Netherlands,2016-08-16,250,250,Order 0051349,Professional,Membership
2016-08-16,Individual,Individual,Current,Professional,"",Netherlands,2016-08-16,250,250,Order 0051356,Professional,Membership
2016-08-16,Individual,Individual,Expired,Professional,"",Netherlands,2016-08-16,250,250,Order 0051359,Professional,Membership
2016-08-16,Individual,Individual,Expired,Professional,"",Netherlands,2016-08-16,250,250,Order 0051360,Professional,Membership
2016-08-16,Individual,Individual,Current,Not-For-Profit,"",Netherlands,2016-08-16,250,250,Order 0051361,Professional,Membership
2016-08-16,Individual,Individual,Expired,Professional,"",Netherlands,2016-08-16,250,250,Order 0051362,Professional,Membership
2016-08-16,Individual,Individual,Expired,Professional,"",Netherlands,2016-08-16,250,250,Order 0051363,Professional,Membership
2016-08-16,Individual,Individual,Current,Not-For-Profit,"",Netherlands,2016-08-16,250,250,Order 0051367,Professional,Membership
2016-08-16,Individual,Individual,Current,Government,"",Netherlands,2016-08-16,250,250,Order 0051370,Professional,Membership
2016-08-16,Individual,Individual,Expired,Government,"",Netherlands,2016-08-16,250,250,Order 0051373,Professional,Membership
2016-06-23,Individual,Individual,Expired,Professional,"",Netherlands,2016-08-17,250,250,Order 0051505,Professional,Membership
2016-08-17,Individual,Individual,Expired,Professional,"",Singapore,2016-08-26,250,250,Order 0052986,Professional,Membership
2016-08-26,Individual,Individual,Expired,Professional,"",Singapore,2016-08-26,250,250,Order 0052990,Professional,Membership
2016-08-26,Individual,Individual,Expired,Professional,"",Singapore,2016-08-26,250,250,Order 0052992,Professional,Membership
2016-08-26,Individual,Individual,Expired,Professional,"",Singapore,2016-08-26,250,250,Order 0052993,Professional,Membership
2016-08-26,Individual,Individual,Current,Professional,"",Singapore,2016-08-26,250,250,Order 0052994,Professional,Membership
2016-08-26,Individual,Individual,Expired,Professional,"",Singapore,2016-08-26,250,250,Order 0052996,Professional,Membership
2016-08-26,Individual,Individual,Expired,Professional,"",Singapore,2016-08-26,250,250,Order 0052997,Professional,Membership
2016-08-26,Individual,Individual,Expired,Professional,"",Singapore,2016-08-26,250,250,Order 0052998,Professional,Membership
2016-08-29,Individual,Individual,Expired,Professional,"",Belgium,2016-08-29,250,250,Order 0053274,Professional,Membership
2016-08-29,Individual,Individual,Expired,Professional,"",Netherlands,2016-08-29,250,250,Order 0053278,Professional,Membership
2016-08-29,Individual,Individual,Expired,Professional,"",Netherlands,2016-08-29,250,250,Order 0053288,Professional,Membership
2016-08-29,Individual,Individual,Expired,Professional,"",Netherlands,2016-08-29,250,250,Order 0053289,Professional,Membership
2016-08-29,Individual,Individual,Expired,Government,"",Netherlands,2016-08-29,250,250,Order 0053292,Professional,Membership
2016-08-29,Individual,Individual,Expired,Individual Green Membership,"",Netherlands,2016-08-29,250,250,Order 0053293,Professional,Membership
2016-08-29,Individual,Individual,Expired,Professional,"",Netherlands,2016-08-29,250,250,Order 0053294,Professional,Membership
2016-10-06,Individual,Individual,Expired,Professional,"",Belgium,2016-10-06,250,250,Order 0060680,Professional,Membership
2016-10-06,Individual,Individual,Expired,Professional,"",Netherlands,2016-10-06,250,250,Order 0060678,Professional,Membership
2016-10-06,Individual,Individual,Expired,Professional,"",Netherlands,2016-10-06,250,250,Order 0060676,Professional,Membership
2018-06-18,Individual,Individual,Current,Professional,ME,United States,2018-06-18,50,50,Order 0222421,Student,Membership
2018-06-18,Individual,Individual,Expired,Student,"",United States,2018-06-18,50,50,Order 0222433,Student,Membership
2018-06-18,Individual,Individual,Current,Professional,ME,United States,2018-06-18,50,50,Order 0222440,Student,Membership
2018-06-18,Individual,Individual,Expired,Student,"",United States,2018-06-18,50,50,Order 0222448,Student,Membership
2018-06-27,Individual,Individual,Grace,Professional,London,United Kingdom,2018-05-24,140,140,Order 0215915,Student,Membership
2018-06-05,Individual,Individual,Future,Professional,"",Netherlands,2017-11-09,166.67,166.67,Order 0151108,Professional,Membership
2016-05-23,Individual,Individual,Expired,Professional,"",Netherlands,2016-09-22,244.82,244.82,Order 0058070,Professional,Membership
2016-05-23,Individual,Individual,Current,Professional,"",Netherlands,2015-12-22,250,250,Order 0017720,Professional,Membership
2016-04-20,Individual,Individual,Expired,Professional,"",Netherlands,2016-04-20,250,250,Order 0035760,Professional,Membership
2016-04-20,Individual,Individual,Expired,Individual Green Membership,"",Netherlands,2016-04-20,250,250,Order 0035766,Professional,Membership
2016-04-20,Individual,Individual,Expired,Professional,"",Netherlands,2016-04-20,250,250,Order 0035761,Professional,Membership
2016-04-20,Individual,Individual,Expired,Professional,"",Netherlands,2016-04-20,250,250,Order 0035666,Professional,Membership
2016-04-20,Individual,Individual,Expired,Professional,"",Netherlands,2016-04-20,250,250,Order 0035664,Professional,Membership
2016-04-20,Individual,Individual,Expired,Professional,"",Netherlands,2016-04-20,250,250,Order 0035647,Professional,Membership
2016-04-20,Individual,Individual,Current,Government,"",Netherlands,2016-04-20,250,250,Order 0035775,Professional,Membership
2016-04-20,Individual,Individual,Expired,Individual Green Membership,"",Netherlands,2016-04-20,250,250,Order 0035776,Professional,Membership
2016-04-20,Individual,Individual,Grace,Professional,"",Netherlands,2016-04-20,250,250,Order 0035777,Professional,Membership
2016-04-20,Individual,Individual,Expired,Professional,"",Netherlands,2016-04-20,250,250,Order 0035779,Professional,Membership
2016-04-20,Individual,Individual,Expired,Professional,"",Netherlands,2016-04-21,250,250,Order 0035860,Professional,Membership
2016-05-19,Individual,Individual,Current,Professional,"",Netherlands,2016-05-19,250,250,Order 0039623,Professional,Membership
2016-05-19,Individual,Individual,Expired,Professional,"",Netherlands,2016-05-19,250,250,Order 0039608,Professional,Membership
2016-05-19,Individual,Individual,Expired,Professional,"",Netherlands,2016-05-19,250,250,Order 0039613,Professional,Membership
2016-05-19,Individual,Individual,Expired,Professional,"",Belgium,2016-05-19,250,250,Order 0039615,Professional,Membership
2016-05-19,Individual,Individual,Expired,Government,"",Netherlands,2016-05-19,250,250,Order 0039618,Professional,Membership
2016-05-19,Individual,Individual,Expired,Professional,"",Netherlands,2016-05-19,250,250,Order 0039624,Professional,Membership
2016-05-19,Individual,Individual,Expired,Professional,"",Netherlands,2016-05-19,250,250,Order 0039610,Professional,Membership
2016-05-19,Individual,Individual,Grace,Professional,"",Netherlands,2016-05-19,250,250,Order 0039611,Professional,Membership
2016-05-19,Individual,Individual,Expired,Professional,"",Netherlands,2016-05-19,250,250,Order 0039612,Professional,Membership
2016-05-23,Individual,Individual,Expired,Individual Green Membership,"",Netherlands,2016-05-25,250,250,Order 0040145,Professional,Membership
2016-05-25,Individual,Individual,Current,Professional,"",Netherlands,2016-05-25,250,250,Order 0040128,Professional,Membership
2016-05-25,Individual,Individual,Expired,Professional,"",Netherlands,2016-05-25,250,250,Order 0040130,Professional,Membership
2016-05-25,Individual,Individual,Expired,Professional,"",Netherlands,2016-05-25,250,250,Order 0040131,Professional,Membership
2016-05-25,Individual,Individual,Expired,Professional,"",Netherlands,2016-05-25,250,250,Order 0040137,Professional,Membership
2016-05-25,Individual,Individual,Expired,Professional,"",Netherlands,2016-05-25,250,250,Order 0040140,Professional,Membership
2016-05-25,Individual,Individual,Expired,Professional,"",Netherlands,2016-05-25,250,250,Order 0040142,Professional,Membership
2016-05-25,Individual,Individual,Expired,Professional,"",Netherlands,2016-05-25,250,250,Order 0040160,Professional,Membership
2016-04-17,Individual,Individual,Expired,Transitional,"",Poland,2016-06-09,250,250,Order 0041890,Professional,Membership
2016-05-23,Individual,Individual,Current,Professional,"",Denmark,2016-06-09,250,250,Order 0041891,Professional,Membership
2016-05-17,Individual,Individual,Expired,Professional,"",Sweden,2017-03-22,250,250,Order 0097732,Professional,Membership
2016-05-26,Individual,Individual,Current,Professional,"",Denmark,2017-06-07,250,250,Order 0114925,Professional,Membership
2018-03-28,Individual,Individual,Current,Professional,"",Netherlands,2017-10-13,250,250,Order 0144740,Professional,Membership
2016-04-20,Individual,Individual,Expired,Individual Green Membership,"",Netherlands,2017-12-01,250,250,Order 0156862,Professional,Membership
2016-05-23,Individual,Individual,Expired,Professional,"","",2017-12-06,250,250,Order 0158037,Professional,Membership
2016-05-23,Individual,Individual,Expired,Professional,"",Finland,2017-12-11,250,250,Order 0159352,Professional,Membership
2016-05-23,Individual,Individual,Current,Professional,"",Denmark,2017-12-20,250,250,Order 0161777,Professional,Membership
2018-05-22,Individual,Individual,Current,Not-For-Profit,"",Malaysia,2018-02-01,250,250,Order 0176555,Professional,Membership
2016-05-23,Individual,Individual,Expired,Higher Education,Vaud,Switzerland,2018-02-16,250,250,Order 0183199,Professional,Membership
2018-03-15,Individual,Individual,Expired,Professional,"",Netherlands,2018-03-15,250,250,Order 0193705,Professional,Membership
2018-03-15,Individual,Individual,Current,Professional,"",Netherlands,2018-03-15,250,250,Order 0193706,Professional,Membership
2018-03-15,Individual,Individual,Expired,Individual Green Membership,"",Netherlands,2018-03-15,250,250,Order 0193707,Professional,Membership
2018-03-15,Individual,Individual,Expired,Professional,"",Netherlands,2018-03-15,250,250,Order 0193709,Professional,Membership
2018-03-15,Individual,Individual,Expired,Professional,"",Netherlands,2018-03-15,250,250,Order 0193711,Professional,Membership
2018-03-15,Individual,Individual,Current,Professional,"",Netherlands,2018-03-15,250,250,Order 0193713,Professional,Membership
2018-03-15,Individual,Individual,Expired,Professional,"",Netherlands,2018-03-15,250,250,Order 0193715,Professional,Membership
2018-03-15,Individual,Individual,Expired,Professional,"",Netherlands,2018-03-15,250,250,Order 0193718,Professional,Membership
2018-03-15,Individual,Individual,Expired,Professional,"",Netherlands,2018-03-15,250,250,Order 0193720,Professional,Membership
2018-03-15,Individual,Individual,Expired,Professional,"",Netherlands,2018-03-15,250,250,Order 0193724,Professional,Membership
2018-03-16,Individual,Individual,Current,Professional,"",Netherlands,2018-03-16,250,250,Order 0194157,Professional,Membership
2018-03-16,Individual,Individual,Expired,Professional,"",Netherlands,2018-03-16,250,250,Order 0194159,Professional,Membership
2018-03-16,Individual,Individual,Expired,Professional,"",Netherlands,2018-03-16,250,250,Order 0194162,Professional,Membership
2018-03-16,Individual,Individual,Expired,Individual Green Membership,"",Netherlands,2018-03-16,250,250,Order 0194164,Professional,Membership
2018-03-16,Individual,Individual,Expired,Professional,"",Netherlands,2018-03-16,250,250,Order 0194169,Professional,Membership
2018-03-16,Individual,Individual,Expired,Professional,"",Netherlands,2018-03-16,250,250,Order 0194175,Professional,Membership
2018-03-16,Individual,Individual,Current,Professional,"",Netherlands,2018-03-16,250,250,Order 0194180,Professional,Membership
2018-03-16,Individual,Individual,Current,Professional,"",Netherlands,2018-03-16,250,250,Order 0194186,Professional,Membership
2018-03-16,Individual,Individual,Current,Professional,"",Netherlands,2018-03-16,250,250,Order 0194187,Professional,Membership
2018-03-16,Individual,Individual,Current,Professional,"",Netherlands,2018-03-16,250,250,Order 0194190,Professional,Membership
2018-03-16,Individual,Individual,Expired,Professional,"",Netherlands,2018-03-16,250,250,Order 0194192,Professional,Membership
2018-03-16,Individual,Individual,Current,Government,"",Netherlands,2018-03-16,250,250,Order 0194195,Professional,Membership
2018-03-16,Individual,Individual,Expired,Professional,"",Netherlands,2018-03-16,250,250,Order 0194204,Professional,Membership
2018-03-16,Individual,Individual,Expired,Professional,"",Netherlands,2018-03-16,250,250,Order 0194207,Professional,Membership
2018-03-16,Individual,Individual,Expired,Professional,"",Netherlands,2018-03-16,250,250,Order 0194209,Professional,Membership
2018-03-16,Individual,Individual,Expired,Professional,"",Netherlands,2018-03-16,250,250,Order 0194212,Professional,Membership
2017-11-06,Individual,Individual,Current,Professional,"",Singapore,2017-11-06,166.67,166.67,Order 0149991,Professional,Membership
2018-01-08,Individual,Individual,Expired,Professional,CA,United States,2018-01-09,208.33,208.33,Order 0166344,Professional,Membership
2016-04-01,Individual,Individual,Grace,Professional,"",Netherlands,2016-07-05,244.82,244.82,Order 0044778,Professional,Membership
2016-03-03,Individual,Individual,Expired,Professional,"",South Africa,2016-03-01,250,250,Order 0027806,Professional,Membership
2016-03-03,Individual,Individual,Expired,Professional,"",South Africa,2016-03-01,250,250,Order 0027810,Professional,Membership
2016-03-03,Individual,Individual,Expired,Professional,"",South Africa,2016-03-01,250,250,Order 0027812,Professional,Membership
2016-03-14,Individual,Individual,Expired,Professional,"",Netherlands,2016-03-01,250,250,Order 0029952,Professional,Membership
2016-03-03,Individual,Individual,Expired,Professional,"",South Africa,2016-03-03,250,250,Order 0027813,Professional,Membership
2016-03-04,Individual,Individual,Expired,Professional,"",South Africa,2016-03-04,250,250,Order 0027973,Professional,Membership
2016-03-21,Individual,Individual,Current,Professional,"",Netherlands,2016-03-21,250,250,Order 0031520,Professional,Membership
2016-03-21,Individual,Individual,Current,Not-For-Profit,"",Netherlands,2016-03-21,250,250,Order 0031521,Professional,Membership
2016-03-21,Individual,Individual,Expired,Professional,"",Netherlands,2016-03-21,250,250,Order 0031523,Professional,Membership
2016-03-21,Individual,Individual,Current,Professional,"",Netherlands,2016-03-21,250,250,Order 0031540,Professional,Membership
2016-03-21,Individual,Individual,Current,Professional,"",Netherlands,2016-03-21,250,250,Order 0031542,Professional,Membership
2016-03-21,Individual,Individual,Current,Professional,"",Netherlands,2016-03-21,250,250,Order 0031548,Professional,Membership
2016-03-21,Individual,Individual,Expired,Professional,"","",2016-03-21,250,250,Order 0031553,Professional,Membership
2016-03-21,Individual,Individual,Expired,Professional,"",Netherlands,2016-03-21,250,250,Order 0031554,Professional,Membership
2016-03-21,Individual,Individual,Current,Professional,"",Netherlands,2016-03-21,250,250,Order 0031555,Professional,Membership
2016-03-21,Individual,Individual,Current,Professional,"",Netherlands,2016-03-21,250,250,Order 0031556,Professional,Membership
2016-03-25,Individual,Individual,Current,Professional,"",Singapore,2016-03-25,250,250,Order 0032248,Professional,Membership
2016-03-25,Individual,Individual,Expired,Professional,"",Singapore,2016-03-25,250,250,Order 0032250,Professional,Membership
2016-03-25,Individual,Individual,Current,Professional,"",Singapore,2016-03-25,250,250,Order 0032253,Professional,Membership
2016-03-25,Individual,Individual,Expired,Individual Green Membership,"",Singapore,2016-03-25,250,250,Order 0032254,Professional,Membership
2016-03-25,Individual,Individual,Current,Professional,"",Singapore,2016-03-25,250,250,Order 0032255,Professional,Membership
2016-03-25,Individual,Individual,Expired,Professional,"",Singapore,2016-03-25,250,250,Order 0032256,Professional,Membership
2016-03-25,Individual,Individual,Expired,Professional,"",Singapore,2016-03-25,250,250,Order 0032262,Professional,Membership
2016-03-21,Individual,Individual,Current,Professional,"",Netherlands,2016-04-20,250,250,Order 0035701,Professional,Membership
2016-04-13,Individual,Individual,Grace,Professional,"",Netherlands,2016-06-14,250,250,Order 0042694,Professional,Membership
2016-04-05,Individual,Individual,Expired,Professional,"",Netherlands,2016-08-16,250,250,Order 0051347,Professional,Membership
2017-11-06,Individual,Individual,Expired,Individual Green Membership,"",Netherlands,2017-05-23,250,250,Order 0111877,Professional,Membership
2016-04-14,Individual,Individual,Current,Professional,"",Israel,2017-10-02,250,250,Order 0146589,Professional,Membership
2017-10-11,Individual,Individual,Expired,Professional,"",Portugal,2017-10-02,250,250,Order 0144058,Professional,Membership
2017-10-11,Individual,Individual,Expired,Professional,"",Portugal,2017-10-02,250,250,Order 0144059,Professional,Membership
2017-10-11,Individual,Individual,Expired,Professional,"",Portugal,2017-10-02,250,250,Order 0144061,Professional,Membership
2017-10-13,Individual,Individual,Current,Government,"",Netherlands,2017-10-02,250,250,Order 0148645,Professional,Membership
2017-10-23,Individual,Individual,Expired,Professional,"",United Kingdom,2017-10-02,250,250,Order 0146573,Professional,Membership
2017-10-23,Individual,Individual,Expired,Professional,"",United Kingdom,2017-10-02,250,250,Order 0146581,Professional,Membership
2017-10-23,Individual,Individual,Grace,Professional,Clackmannanshire,United Kingdom,2017-10-02,250,250,Order 0146584,Professional,Membership
2017-10-23,Individual,Individual,Expired,Professional,"",United Kingdom,2017-10-02,250,250,Order 0146587,Professional,Membership
2017-10-23,Individual,Individual,Current,Professional,"",United Kingdom,2017-10-02,250,250,Order 0146592,Professional,Membership
2017-10-23,Individual,Individual,Expired,Professional,London,United Kingdom,2017-10-02,250,250,Order 0146598,Professional,Membership
2017-10-23,Individual,Individual,Current,Professional,Hampshire,United Kingdom,2017-10-02,250,250,Order 0146600,Professional,Membership
2017-10-23,Individual,Individual,Expired,Professional,Surrey,United Kingdom,2017-10-02,250,250,Order 0146603,Professional,Membership
2017-10-23,Individual,Individual,Current,Professional,"",Germany,2017-10-02,250,250,Order 0146611,Professional,Membership
2017-10-23,Individual,Individual,Current,Not-For-Profit,Zug,Switzerland,2017-10-02,250,250,Order 0146612,Professional,Membership
2017-10-23,Individual,Individual,Current,Professional,West Midlands,United Kingdom,2017-10-02,250,250,Order 0146613,Professional,Membership
2017-10-23,Individual,Individual,Grace,Professional,Lancashire,United Kingdom,2017-10-02,250,250,Order 0146615,Professional,Membership
2017-11-09,Individual,Individual,Expired,Professional,"",Belgium,2017-10-02,250,250,Order 0141299,Professional,Membership
2017-10-10,Individual,Individual,Expired,Professional,"",Denmark,2017-10-10,250,250,Order 0143642,Professional,Membership
2017-10-10,Individual,Individual,Expired,Professional,"",Denmark,2017-10-10,250,250,Order 0143643,Professional,Membership
2017-10-10,Individual,Individual,Expired,Professional,"",Denmark,2017-10-10,250,250,Order 0143646,Professional,Membership
2017-10-10,Individual,Individual,Expired,Professional,"",Denmark,2017-10-10,250,250,Order 0143647,Professional,Membership
2017-10-10,Individual,Individual,Expired,Individual Green Membership,"",Denmark,2017-10-10,250,250,Order 0143649,Professional,Membership
2017-10-10,Individual,Individual,Expired,Professional,"",Denmark,2017-10-10,250,250,Order 0143650,Professional,Membership
2017-10-10,Individual,Individual,Expired,Professional,"",Denmark,2017-10-10,250,250,Order 0143651,Professional,Membership
2017-10-10,Individual,Individual,Expired,Professional,"",Denmark,2017-10-10,250,250,Order 0143652,Professional,Membership
2017-10-10,Individual,Individual,Expired,Professional,"",Denmark,2017-10-10,250,250,Order 0143653,Professional,Membership
2017-10-10,Individual,Individual,Expired,Professional,"",Denmark,2017-10-10,250,250,Order 0143654,Professional,Membership
2017-10-10,Individual,Individual,Expired,Professional,"",Denmark,2017-10-10,250,250,Order 0143656,Professional,Membership
2017-10-10,Individual,Individual,Expired,Professional,"",Denmark,2017-10-10,250,250,Order 0143658,Professional,Membership
2017-10-10,Individual,Individual,Expired,Professional,"",Denmark,2017-10-10,250,250,Order 0143661,Professional,Membership
2017-10-10,Individual,Individual,Current,Professional,"",Denmark,2017-10-10,250,250,Order 0143662,Professional,Membership
2017-10-10,Individual,Individual,Expired,Professional,"",Denmark,2017-10-10,250,250,Order 0143663,Professional,Membership
2017-10-10,Individual,Individual,Expired,Professional,"",Denmark,2017-10-10,250,250,Order 0143664,Professional,Membership
2017-10-10,Individual,Individual,Expired,Professional,"",Netherlands,2017-10-10,250,250,Order 0143712,Professional,Membership
2017-10-10,Individual,Individual,Current,Higher Education,"",Netherlands,2017-10-10,250,250,Order 0143714,Professional,Membership
2017-10-10,Individual,Individual,Expired,Government,"",Netherlands,2017-10-10,250,250,Order 0143726,Professional,Membership
2017-10-10,Individual,Individual,Expired,Professional,"",Netherlands,2017-10-10,250,250,Order 0143738,Professional,Membership
2017-10-10,Individual,Individual,Expired,Professional,"",Netherlands,2017-10-10,250,250,Order 0143743,Professional,Membership
2017-10-10,Individual,Individual,Expired,Professional,"",Netherlands,2017-10-10,250,250,Order 0143747,Professional,Membership
2017-10-10,Individual,Individual,Expired,Professional,"",Netherlands,2017-10-10,250,250,Order 0143755,Professional,Membership
2017-10-10,Individual,Individual,Expired,Professional,"","",2017-10-10,250,250,Order 0143734,Professional,Membership
2017-10-12,Individual,Individual,Current,Professional,"",Netherlands,2017-10-13,250,250,Order 0144735,Professional,Membership
2017-10-12,Individual,Individual,Expired,Professional,"",Netherlands,2017-10-13,250,250,Order 0144736,Professional,Membership
2017-10-12,Individual,Individual,Expired,Professional,"",Netherlands,2017-10-13,250,250,Order 0144741,Professional,Membership
2017-10-12,Individual,Individual,Expired,Professional,"",Netherlands,2017-10-13,250,250,Order 0144742,Professional,Membership
2017-10-12,Individual,Individual,Expired,Professional,"",Netherlands,2017-10-13,250,250,Order 0144744,Professional,Membership
2017-10-12,Individual,Individual,Current,Professional,"",Netherlands,2017-10-13,250,250,Order 0144746,Professional,Membership
2017-10-12,Individual,Individual,Expired,Professional,"",Netherlands,2017-10-13,250,250,Order 0144749,Professional,Membership
2017-10-12,Individual,Individual,Expired,Professional,"",Netherlands,2017-10-13,250,250,Order 0144751,Professional,Membership
2017-10-12,Individual,Individual,Current,Higher Education,"",Netherlands,2017-10-13,250,250,Order 0144753,Professional,Membership
2017-10-12,Individual,Individual,Expired,Professional,"",Netherlands,2017-10-13,250,250,Order 0144761,Professional,Membership
2017-10-12,Individual,Individual,Expired,Professional,"",Netherlands,2017-10-13,250,250,Order 0144723,Professional,Membership
2017-10-12,Individual,Individual,Current,Government,"",Netherlands,2017-10-13,250,250,Order 0144728,Professional,Membership
2017-10-12,Individual,Individual,Current,Government,"",Netherlands,2017-10-13,250,250,Order 0144731,Professional,Membership
2017-10-12,Individual,Individual,Current,Professional,"",Romania,2017-10-13,250,250,Order 0144712,Professional,Membership
2017-10-12,Individual,Individual,Expired,Professional,"",Romania,2017-10-13,250,250,Order 0144713,Professional,Membership
2017-10-12,Individual,Individual,Expired,Professional,"",Portugal,2017-10-13,250,250,Order 0144659,Professional,Membership
2017-10-12,Individual,Individual,Current,Professional,"",Isle of Man,2017-10-13,250,250,Order 0144661,Professional,Membership
2017-10-12,Individual,Individual,Expired,Professional,"",Cyprus,2017-10-13,250,250,Order 0144664,Professional,Membership
2017-10-12,Individual,Individual,Expired,Government,"",Czech Republic,2017-10-13,250,250,Order 0144668,Professional,Membership
2017-10-12,Individual,Individual,Expired,Professional,"",Germany,2017-10-13,250,250,Order 0144697,Professional,Membership
2017-10-12,Individual,Individual,Expired,Professional,"",United Kingdom,2017-10-13,250,250,Order 0144702,Professional,Membership
2017-10-12,Individual,Individual,Expired,Professional,Essex,United Kingdom,2017-10-13,250,250,Order 0144705,Professional,Membership
2017-10-12,Individual,Individual,Expired,Individual Green Membership,"",United Kingdom,2017-10-13,250,250,Order 0144708,Professional,Membership
2017-10-16,Individual,Individual,Expired,Professional,"",Greece,2017-10-16,250,250,Order 0145148,Professional,Membership
2017-10-16,Individual,Individual,Expired,Professional,"",United Kingdom,2017-10-16,250,250,Order 0145151,Professional,Membership
2017-10-16,Individual,Individual,Current,Professional,Wicklow,Ireland,2017-10-16,250,250,Order 0145153,Professional,Membership
2017-10-19,Individual,Individual,Expired,Professional,"",Netherlands,2017-10-16,250,250,Order 0146014,Professional,Membership
2017-10-19,Individual,Individual,Expired,Professional,"",Netherlands,2017-10-16,250,250,Order 0146021,Professional,Membership
2017-10-19,Individual,Individual,Expired,Professional,"",Netherlands,2017-10-16,250,250,Order 0146023,Professional,Membership
2017-10-19,Individual,Individual,Future,Professional,"",Netherlands,2017-10-16,250,250,Order 0146024,Professional,Membership
2017-10-19,Individual,Individual,Expired,Professional,"",Netherlands,2017-10-16,250,250,Order 0146025,Professional,Membership
2017-10-19,Individual,Individual,Expired,Professional,"",Netherlands,2017-10-16,250,250,Order 0146026,Professional,Membership
2017-10-19,Individual,Individual,Expired,Professional,"",Netherlands,2017-10-16,250,250,Order 0146028,Professional,Membership
2017-10-19,Individual,Individual,Current,Government,"",Netherlands,2017-10-16,250,250,Order 0146030,Professional,Membership
2017-10-19,Individual,Individual,Expired,Professional,"",Netherlands,2017-10-16,250,250,Order 0146032,Professional,Membership
2017-10-19,Individual,Individual,Expired,Individual Green Membership,"",Netherlands,2017-10-16,250,250,Order 0146033,Professional,Membership
2017-10-19,Individual,Individual,Expired,Professional,"",Netherlands,2017-10-16,250,250,Order 0146038,Professional,Membership
2017-10-19,Individual,Individual,Expired,Professional,"",Netherlands,2017-10-16,250,250,Order 0145945,Professional,Membership
2017-10-19,Individual,Individual,Expired,Professional,"",Netherlands,2017-10-16,250,250,Order 0145950,Professional,Membership
2017-10-19,Individual,Individual,Expired,Professional,"",Netherlands,2017-10-16,250,250,Order 0145983,Professional,Membership
2017-10-19,Individual,Individual,Expired,Professional,"",Netherlands,2017-10-16,250,250,Order 0145984,Professional,Membership
